County,Precinct Name,Location Name,Address,City,State,Zip,Lat,Lng,Accuracy Score,VANPCTCODE
Tama,CARLTON,"CITY PARK COMMUNITY CENTER, SHELTER HOUSE",600 3RD ST,GARWIN,IA,50632,42.09119,-92.6756,1,947987
Tama,CARROLL/ONEIDA/N OTTER CR,CLUTIER FIRE STATION,214 MAIN ST,CLUTIER,IA,52217,42.07781,-92.4039,1,1593767
Tama,CLARK/GENESEO,UNION MIDDLE SCHOOL,505 WEST ST,DYSART,IA,52224,42.16968,-92.3143,1,947985
Tama,COLUMBIA/TAMA,"SOUTH TAMA ELEMENTARY SCHOOL, CAFETERIA",1611 COUNTRY CLUB DR,TAMA,IA,52339,41.9711,-92.5863,0.6,1593766
Tama,GRANT,"AMVETS OF LINCOLN, IOWA POST #10, EVENTS HALL A",110 MAIN ST,LINCOLN,IA,50652,42.26297,-92.6913,1,947988
Tama,HIGHLAND/INDIAN VILLAGE,MONTOUR AREA COMMUNITY CLUB,102 E ELM ST,MONTOUR,IA,50173,41.98094,-92.7134,0.9,1593768
Tama,INDIAN SETTLEMENT,MESKWAKI TRIBAL CENTER,349 MESKWAKI RD,TAMA,IA,52339,41.99117,-92.6554,1,947990
Tama,LINCOLN,"AMVETS OF LINCOLN, IOWA POST #10, EVENTS HALL B",110 MAIN ST,LINCOLN,IA,50652,42.26297,-92.6913,1,947991
Tama,PERRY/BUCKINGHAM/E CRYSTA,"NORTH TAMA HIGH SCHOOL, CAFETERIA",605 WALNUT ST,TRAER,IA,50675,42.188,-92.4676,1,947992
Tama,RICHLAND/SALT CREEK,CHELSEA COMMUNITY CENTER,201 DUDLEY ST,CHELSEA,IA,52215,41.91742,-92.3938,1,947993
Tama,S. OTTER CREEK,SOUTH TAMA ELEMENTARY SCHOOL,1611 COUNTRY CLUB DR,TAMA,IA,52339,41.9711,-92.5863,0.6,1593769
Tama,SPRING CREEK/W CRYSTAL,GLADBROOK MEMORIAL BUILDING,421 JOHNSTON ST,GLADBROOK,IA,50635,42.1868,-92.7138,1,947994
Tama,HOWARD/TOLEDO/TOLEDO 1,TOLEDO LIBRARY A,206 E HIGH ST,TOLEDO,IA,52342,41.99543,-92.5756,1,1939115
Tama,TOLEDO 2,TOLEDO LIBRARY B,206 E HIGH ST,TOLEDO,IA,52342,41.99543,-92.5756,1,1986594
Tama,YORK,ELBERON COMMUNITY BUILDING,106 MAIN ST,ELBERON,IA,52225,42.00712,-92.317,1,947999
Taylor,1-1 Blockton,BLOCKTON COMMUNITY CENTER,405 DIVISION ST,BLOCKTON,IA,50836,40.61429,-94.4797,0.9,948003
Taylor,2-1 Clearfield,LENOX COMMUNITY CENTER A,210 E DALLAS ST,LENOX,IA,50851,40.87486,-94.5561,1,948004
Taylor,3-1 Gravity,GRAVITY COMMUNITY BUILDING,304 MAIN ST,GRAVITY,IA,50848,40.75711,-94.7448,0.9,1593773
Taylor,4-1 New Market,NEW MARKET COMMUNITY CENTER,512 MAIN ST,NEW MARKET,IA,51646,40.72976,-94.8995,1,948005
Taylor,5-2 Lenox,LENOX COMMUNITY CENTER B,210 E DALLAS ST.,LENOX,IA,50851,40.87486,-94.5561,1,1593774
Taylor,City of Bedford,"BEDFORD HIGH SCHOOL, COMMONS B",906 PENNSYLVANIA ST,BEDFORD,IA,50833,40.6705,-94.7227,1,1593772
Taylor,7-3 Legion,"BEDFORD HIGH SCHOOL, COMMONS A",906 PENNSYLVANIA ST,BEDFORD,IA,50833,40.6705,-94.7227,1,1593771
Union,Afton,"EAST UNION SCHOOL, A",1916 HIGH SCHOOL DRIVE,AFTON,IA,50830,41.02427,-94.1808,1,948008
Union,Arispe,"EAST UNION SCHOOL, B",1916 HIGH SCHOOL DRIVE,AFTON,IA,50830,41.02427,-94.1808,1,948009
Union,Creston 5,CRESTON HIGH SCHOOL E,601 W TOWNLINE ST,CRESTON,IA,50801,41.07091,-94.3683,1,948014
Union,Lorimor,"EAST UNION SCHOOL, C",1916 HIGH SCHOOL DRIVE,AFTON,IA,50830,41.02427,-94.1808,1,948015
Union,Creston 1,CRESTON MIDDLE SCHOOL,805 ACADEMIC AVE,CRESTON,IA,50801,41.0499,-94.3471,0.33,948010
Union,Supertel CS4,CRESTON HIGH SCHOOL D,601 W TOWNLINE ST,CRESTON,IA,50801,41.07091,-94.3683,1,948013
Union,SWCC CS2,CRESTON HIGH SCHOOL B,601 W TOWNLINE ST,CRESTON,IA,50801,41.07091,-94.3683,1,948011
Union,Creston 3,CRESTON HIGH SCHOOL C,601 W TOWNLINE ST,CRESTON,IA,50801,41.07091,-94.3683,1,948012
Van Buren,Birmingham,BIRMINGHAM LIONS BUILDING,110 N. CROSS ST.,BIRMINGHAM,IA,52535,40.87919,-91.9458,1,948016
Van Buren,Bonaparte,OPERA HOUSE COMMUNITY ROOM,103 MAIN ST.,BONAPARTE,IA,52620,40.70269,-91.8024,0.6,948017
Van Buren,Cantril,CANTRIL CITY HALL,104 W. 3RD ST.,CANTRIL,IA,52542,40.64338,-92.0709,0.6,948018
Van Buren,Douds,VAN BUREN ELEMENTARY SCHOOL,14574 JEFFERSON ST.,DOUDS,IA,52551,40.83381,-92.0899,1,948019
Van Buren,Farmington,FARMINGTON CITY HALL,203 ELM ST.,FARMINGTON,IA,52626,40.64044,-91.743,1,948020
Van Buren,Keosauqua,"VAN BUREN COUNTY COURTHOUSE, COURT ROOM A",406 DODGE ST.,KEOSAUQUA,IA,52565,40.73281,-91.9632,1,948021
Van Buren,Milton,MILTON CHRISTIAN CHURCH,301 E. OAK ST.,MILTON,IA,52570,40.67334,-92.1584,1,948022
Van Buren,Stockport,"VAN BUREN COUNTY COURTHOUSE, COURT ROOM B",406 DODGE ST.,KEOSAUQUA,IA,52565,40.73281,-91.9632,1,948023
Wapello,Adams/Blakesburg/Polk,BLAKESBURG ELEMENTARY SCHOOL,407 WILSON ST.,BLAKESBURG,IA,52536,40.95989,-92.6389,0.5,948024
Wapello,Agency/Agency/Pleasant,AGENCY COMMUNITY CENTER,150-100 HAZEL ST.,AGENCY,IA,52530,40.99492,-92.3067,1,948310
Wapello,Cass/Chillicothe,EDDYVILLE/BLAKESBURG HIGH SCHOOL B,1301 BURDAN ST.,EDDYVILLE,IA,52553,41.16127,-92.6265,0.6,948027
Wapello,Center Twp,WAPELLO COUNTY COURTHOUSE,101 W. 4TH ST.,OTTUMWA,IA,52501,41.08442,-92.5288,1,948026
Wapello,Columbia/Eddyville,EDDYVILLE/BLAKESBURG HIGH SCHOOL A,1301 BURDAN ST.,EDDYVILLE,IA,52553,41.16127,-92.6265,0.6,948025
Wapello,Competine Twp,EISENHOWER ELEMENTARY SCHOOL A,2624 MARILYN RD.,OTTUMWA,IA,52501,41.05774,-92.4125,1,1655035
Wapello,Dahlonega Twp,"INDIAN HILLS COMMUNITY COLLEGE, RURAL HEALTH EDUCATION CENTER A",655 INDIAN HILLS DR.,OTTUMWA,IA,52501,41.04925,-92.3972,0.6,948028
Wapello,Green Twp,"DOUMA ELEMENTARY, CAFETERIA",307 W. MARY ST.,OTTUMWA,IA,52501,40.99463,-92.4277,1,948029
Wapello,Highland Twp,EISENHOWER ELEMENTARY SCHOOL B,2624 MARILYN RD.,OTTUMWA,IA,52501,41.05774,-92.4125,1,948030
Wapello,Keokuk Twp,UFCW LOCAL 230,1305 E. MARY ST.,OTTUMWA,IA,52501,40.99468,-92.406,0.9,948031
Wapello,Ottumwa Pct 01,"WILSON ELEMENTARY SCHOOL, GYM",1102 E 4TH ST,OTTUMWA,IA,52501,41.01497,-92.3992,0.8,948032
Wapello,Ottumwa Pct 10,"EVANS MIDDLE SCHOOL, AUDITORIUM",812 CHESTER AVE,OTTUMWA,IA,52501,41.00368,-92.4338,1,948041
Wapello,Ottumwa Pct 02,"HORACE MANN ELEMENTARY SCHOOL, GYM",1523 N COURT ST,OTTUMWA,IA,52501,41.03688,-92.4062,1,948033
Wapello,Ottumwa Pct 03,GREAT PRAIRIE AEA,2814 N COURT,OTTUMWA,IA,52501,41.04986,-92.408,1,948034
Wapello,Ottumwa Pct 04,"JAMES ELEMENTARY SCHOOL, GYM",1001 N BENTON ST,OTTUMWA,IA,52501,41.03125,-92.4194,1,948035
Wapello,Ottumwa Pct 05,"BRIDGE VIEW CENTER, STUDIO ROOM",102 CHURCH ST.,OTTUMWA,IA,52501,41.01373,-92.415,1,948036
Wapello,Ottumwa Pct 06,UAW HALL,205 N. JAMES ST.,OTTUMWA,IA,52501,41.00355,-92.415,1,948037
Wapello,Ottumwa Pct 07,"DOUMA ELEMENTARY SCHOOL, GYM OR CAFETERIA",307 W MARY ST,OTTUMWA,IA,52501,40.99463,-92.4277,1,948038
Wapello,Ottumwa Pct 08,"LIBERTY ELEMENTARY SCHOOL, GYM",50 TRAXLER DR,OTTUMWA,IA,52501,41.03093,-92.4098,0.33,948039
Wapello,Ottumwa Pct 09,"LIBERTY ELEMENTARY, CAFETERIA",50 TRAXLER DR.,OTTUMWA,IA,52501,41.03093,-92.4098,0.33,948040
Wapello,Richland/Kirkville,"INDIAN HILLS COMMUNITY COLLEGE, RURAL HEALTH EDUCATION CENTER B",655 INDIAN HILLS DR.,OTTUMWA,IA,52501,41.04925,-92.3972,0.6,948042
Wapello,Washington/Eldon,"PUBLIC LIBRARY, ANNEX",608 W ELM ST,ELDON,IA,52554,40.91921,-92.2244,1,948043
Warren,ALLEN 2,"CARLISLE ELEMENTARY SCHOOL, NORTH GYM",430 SCHOOL ST,CARLISLE,IA,50047,41.49808,-93.4899,1,948045
Warren,ALLEN 3,"CARLISLE ELEMENTARY SCHOOL, SOUTH GYM",430 SCHOOL ST,CARLISLE,IA,50047,41.49808,-93.4899,1,1593776
Warren,BELMONT TWP,"MILO CITY HALL, FRONT HALL",113 MAIN ST,MILO,IA,50166,41.28738,-93.4394,1,948046
Warren,CUMMING/ WDM,"NORWALK HIGH SCHOOL, WARRIOR ZONE",1201 NORTH AVE,NORWALK,IA,50211,41.47389,-93.6718,1,1593777
Warren,GR1-DM86 CITY,NORTHERN WARREN FIRE STATION,2300 R62 HWY,NORWALK,IA,50211,41.44207,-93.6677,0.33,1593779
Warren,GREENFIELD 1/ DM85,CROSS COMMUNITY CHURCH,8383 RIDGEVIEW DR,DES MOINES,IA,50320,41.50397,-93.6119,1,1593778
Warren,GREENFIELD 1 TWP,SCOTCH RIDGE UNITED PRESBYTERIAN CHURCH,13015 SCOTCH RIDGE RD,CARLISLE,IA,50047,41.47275,-93.5584,0.6,948047
Warren,GREENFIELD 2/ LINCOLN 2,"INDIANOLA HIGH SCHOOL, MEDIA CENTER",1304 E 1ST AVE,INDIANOLA,IA,50125,41.35923,-93.5457,1,1593780
Warren,INDIANOLA 1,INDIANOLA HIGH SCHOOL A,1304 E 1ST AVE,INDIANOLA,IA,50125,41.35923,-93.5457,1,948049
Warren,INDIANOLA 2,SIMPSON COLLEGE HUBBELL HALL,701 N C ST,INDIANOLA,IA,50125,41.3673,-93.565,1,948050
Warren,INDIANOLA 3,SIMPSON COLLEGE BLACK BOX THEATER,701 N C ST,INDIANOLA,IA,50125,41.3673,-93.565,1,948051
Warren,INDIANOLA 4,INDIANOLA HIGH SCHOOL B,1304 E 1ST AVE,INDIANOLA,IA,50125,41.35923,-93.5457,1,948052
Warren,INDIANOLA 5,"SIMPSON COLLEGE, PFEIFFER DINING HALL",630 N C ST,INDIANOLA,IA,50125,41.3647,-93.5649,1,1833337
Warren,INDIANOLA 6,"WHITTIER ELEMENTARY SCHOOL ,CAFETERIA A",1306 W SALEM AVE,INDIANOLA,IA,50125,41.36056,-93.5784,1,1833338
Warren,INDIANOLA 7,"WHITTIER ELEMENTARY, CAFETERIA B",1306 W SALEM AVE,INDIANOLA,IA,50125,41.36056,-93.5784,1,1833339
Warren,JACKSON,"ST MARYS HIGH SCHOOL, LIBRARY",390 BURLINGTON AVE,MARTENSDALE,IA,50160,41.37461,-93.7387,1,948054
Warren,JEFFERSON,"ST MARY'S HIGH SCHOOL, CAFETERIA",390 BURLINGTON AVE,MARTENSDALE,IA,50160,41.37461,-93.7387,1,948053
Warren,LIBERTY TWP,SE WARREN HIGH SCHOOL,16331 TYLER ST,LIBERTY CENTER,IA,50145,41.20483,-93.4993,0.6,948055
Warren,LINCOLN TWP,CENTER CHAPEL UNITED METHODIST CHURCH,8020 KENNEDY ST,INDIANOLA,IA,50125,41.35441,-93.6564,1,1593781
Warren,NORWALK 1,"NORWALK HIGH SCHOOL, CAFETERIA A",1201 NORTH AVE,NORWALK,IA,50211,41.47389,-93.6718,1,948058
Warren,NORWALK 2/ GREENFIELD,NEW LIFE LUTHERAN CHURCH,4380 WAKONDA DR,NORWALK,IA,50211,41.49963,-93.6749,1,1593782
Warren,NORWALK 3/ LINN,"NORWALK HIGH SCHOOL, CAFETERIA B",1201 NORTH AVE,NORWALK,IA,50211,41.47389,-93.6718,1,1593783
Warren,NORWALK 4 CITY,"NORWALK HIGH SCHOOL, GYM",1201 NORTH AVE,NORWALK,IA,50211,41.47389,-93.6718,1,1593784
Warren,OTTER/ MILO,"MILO COMMUNITY CENTER, AUDITORIUM",113 MAIN ST,MILO,IA,50166,41.28738,-93.4394,1,1593785
Warren,PALMYRA TWP,PALMYRA TOWNSHIP HALL,19397 G24 HWY,CARLISLE,IA,50047,41.4362,-93.4072,0.6,948062
Warren,RICHLAND/ PALMYRA,HARTFORD ELEMENTARY SCHOOL,500 N VINE STREET,HARTFORD,IA,50118,41.46336,-93.403,1,948063
Warren,SQUAW CREEK TWP,"MEDORA CHURCH, BASEMENT",10804 G76 HWY,NEW VIRGINIA,IA,50210,41.18222,-93.7288,0.33,1991141
Warren,UNION,ACKWORTH FRIENDS CHURCH,199 1ST ST,ACKWORTH,IA,50001,41.36723,-93.473,1,948065
Warren,VIRGINIA,LIONS HALL,503 WEST ST,NEW VIRGINIA,IA,50210,41.18221,-93.7304,1,948066
Warren,WHITE BREAST,LACONA INTERMEDIATE SCHOOL,519 N WASHINGTON ST,LACONA,IA,50139,41.19351,-93.3839,1,948067
Warren,WHITE OAK TWP,ANNETTE NATURE CENTER,15565 118TH AVE,INDIANOLA,IA,50125,41.29861,-93.5824,1,948068
Washington,Ainsworth,"AINSWORTH ELEMENTARY SCHOOL, GYM",835 PARK ST.,AINSWORTH,IA,52201,41.29255,-91.56,1,948069
Washington,Brighton/Marion/Crawford,BRIGHTON COMMUNITY CENTER,100 E. WASHINGTON ST.,BRIGHTON,IA,52540,41.17481,-91.8213,1,1593793
Washington,Kalona,"MID-PRAIRIE MIDDLE SCHOOL, CAFETERIA",713 F AVE.,KALONA,IA,52247,41.48709,-91.7047,1,948074
Washington,Riverside,"RIVERSIDE ELEMENTARY SCHOOL, GYM",220 SCHNOEBELEN ST.,RIVERSIDE,IA,52327,41.48453,-91.5719,1,948330
Washington,Washington Ward 4,HALCYON HOUSE,1015 S. IOWA AVE.,WASHINGTON,IA,52353,41.28863,-91.6919,1,948080
Washington,Washington Ward 1,"WASHINGTON PUBLIC LIBRARY, UPSTAIRS",115 W. WASHINGTON BLVD.,WASHINGTON,IA,52353,41.29821,-91.6918,1,948077
Washington,Washington Ward 3,"LINCOLN UPPER ELENTARY SCHOOL, GYM",606 S. 4TH AVE.,WASHINGTON,IA,52353,41.29465,-91.6879,1,948079
Washington,Washington Ward 2,"STEWART ELEMENTARY SCHOOL, GYM",821 N. 4TH AVE.,WASHINGTON,IA,52353,41.30614,-91.6884,1,948078
Washington,Wellman,PARKSIDE RECREATION CENTER,525 13TH ST.,WELLMAN,IA,52356,41.47445,-91.8347,1,948331
Washington,West Chester,WEST CHESTER OLD HERITAGE BUILDING/SCHOOL,510 MAIN ST.,WEST CHESTER,IA,52359,41.33678,-91.8124,1,948076
Wayne,A-01 Allerton-Clio-Lineville,ALLERTON CIVIC CENTER,106 N. CENTRAL AVE.,ALLERTON,IA,50008,40.70658,-93.365,1,948332
Wayne,C-02 Corydon,"WAYNE COMMUNITY ELEMENTARY SCHOOL, GYM",607 S. WEST ST.,CORYDON,IA,50060,40.75225,-93.3217,1,948333
Wayne,H-03 Humeston-Millerton,HUMESTON COMMUNITY CENTER,111 N. EATON ST.,HUMESTON,IA,50123,40.85929,-93.4982,0.7,948334
Wayne,S-04 Seymour-Promise City,"SEYMOUR COMMUNITY SCHOOL, LUNCHROOM",100 S. PARK AVE.,SEYMOUR,IA,52590,40.6816,-93.1164,1,948335
Webster,Badger-NW Cooper,BADGER FIRE STATION,150 2ND ST SE,BADGER,IA,50516,42.61386,-94.1455,1,1593794
Webster,Clay-Roland,CALLENDER LIBRARY,505 THOMAS ST,CALLENDER,IA,50523,42.36157,-94.2933,1,948106
Webster,Colfax-Duncombe,DUNCOMBE TORNADO SHELTER A,510 FOLGER ST.,DUNCOMB,IA,50532,42.4698,-93.9959,1,948105
Webster,Cooper,"FORT DODGE MIDDLE SCHOOL, ORANGE POD 1ST FLOOR",800 N 32ND ST,FORT DODGE,IA,50501,42.49643,-94.1485,0.7,1593795
Webster,Dayton-Burnside,DAYTON COMMUNITY CENTER,104 1ST ST NE,DAYTON,IA,50530,42.26251,-94.0671,1,948311
Webster,Deer Creek-Jackson,CLARE COMMUNITY CENTER,203 N HOOD ST,CLARE,IA,50524,42.58846,-94.3439,1,948107
Webster,Douglas,"BIOHEALTH SCIENCE BUILDING AT ICCC, AUDITORIUM",1 TRITON CIR,FORT DODGE,IA,50501,42.49102,-94.1999,1,948108
Webster,Elkhorn,WEBSTER COUNTY FAIRGROUNDS,22770 OLD HWY 169,FORT DODGE,IA,50501,42.45982,-94.1985,1,948109
Webster,Fort Dodge 01,"FORT DODGE SENIOR HIGH, CAFETERIA",819 N 25TH ST,FORT DODGE,IA,50501,42.51385,-94.1644,1,948092
Webster,Fort Dodge 10,"FORT DODGE SENIOR HIGH, PLUM POD 2ND FLOOR",819 N 25TH ST,FORT DODGE,IA,50501,42.51385,-94.1644,1,948093
Webster,Fort Dodge 11,"FORT DODGE SENIOR HIGH, GYM",819 N 25TH ST,FORT DODGE,IA,50501,42.51385,-94.1644,1,948094
Webster,Fort Dodge 12,"FORT DODGE SENIOR HIGH, LIBRARY",819 N 25TH ST,FORT DODGE,IA,50501,42.51385,-94.1644,1,948095
Webster,Fort Dodge 02,"FORT DODGE MIDDLE SCHOOL, CAFETERIA",800 N 32ND ST,FORT DODGE,IA,50501,42.49643,-94.1485,0.7,948096
Webster,Fort Dodge 03,LION'S DEN,731 EXPOSITION DRIVE,FORT DODGE,IA,50501,42.51519,-94.1916,0.9,948097
Webster,Fort Dodge 04,"FORT DODGE MIDDLE SCHOOL, BLUE POD 1ST FLOOR",800 N 32ND ST,FORT DODGE,IA,50501,42.49643,-94.1485,0.7,948098
Webster,Fort Dodge 05,"FRIENDSHIP HAVEN, CELEBRATION CENTER",420 KENYON RD,FORT DODGE,IA,50501,42.48752,-94.1979,1,948099
Webster,Fort Dodge 06,ELDERBRIDGE AGENCY ON AGING,308 CENTRAL AVE,FORT DODGE,IA,50501,42.50438,-94.1934,1,948100
Webster,Fort Dodge 07,"FORT DODGE MIDDLE SCHOOL, GOLD POD 1ST FLOOR",800 N 32ND ST,FORT DODGE,IA,50501,42.49643,-94.1485,0.7,948101
Webster,Fort Dodge 08,"FORT DODGE MIDDLE SCHOOL, LITTLE THEATER",800 N 32ND ST,FORT DODGE,IA,50501,42.49643,-94.1485,0.7,948102
Webster,Fort Dodge 09,"FORT DODGE MIDDLE SCHOOL, ORANGE POD 2ND FLOOR",800 N 32ND ST,FORT DODGE,IA,50501,42.49643,-94.1485,0.7,948103
Webster,Fulton,MOORLAND COMMUNITY CENTER,416 3RD STREET WEST,MOORLAND,IA,50566,42.43986,-94.2965,1,948110
Webster,Gowrie,GOWRIE COMMUNITY BUILDING,1206 MARKET ST,GOWRIE,IA,50543,42.28066,-94.2914,1,948111
Webster,Johnson,BARNUM FIRE STATION,416 EAST ST,BARNUM,IA,50518,42.50803,-94.3638,1,948112
Webster,Lost Grove,FAITH LUTHERAN CHURCH,113 N ASH,HARCOURT,IA,50544,42.26654,-94.1767,1,948113
Webster,Newark,VINCENT FIRE STATION,102 S 1ST ST,VINCENT,IA,50594,42.26151,-94.0672,0.6,948115
Webster,Otho-Pleasant Valley,OTHO COMMUNITY CENTER,220 RAKE ST,OTHO,IA,50569,42.42227,-94.1491,1,1593796
Webster,Sumner-Webster-Yell-Hardi,GOLDEN MEMORIES CLUB,114 MAIN ST,LEHIGH,IA,50557,42.35974,-94.052,1,948119
Webster,Washington,DUNCOMBE TORNADO SHELTER B,510 FOLGER ST.,DUNCOMB,IA,50532,42.4698,-93.9959,1,1593797
Winnebago,Buffalo Grant Lincoln,NORTH IOWA HIGH SCHOOL,111 3RD AVENUE NW,BUFFALO CENTER,IA,50424,43.38809,-93.9481,1,1593798
Winnebago,Center,LAKE MILLS HIGH SCHOOL,102 S 4TH AVE E,LAKE MILLS,IA,50450,43.41556,-93.5317,1,948313
Winnebago,Eden Logan Norway,SCARVILLE COMMUNITY CENTER,121 MAIN STREET,SCARVILLE,IA,50473,43.47036,-93.6172,1,948314
Winnebago,Forest City Ward 3,"WALDORF UNIVERSITY, LIBRARY 201",106 SOUTH 6TH STREET,FOREST CITY,IA,50436,43.26296,-93.6397,1,948318
Winnebago,Forest City Ward 1,"WALDORF UNIVERSITY, THE ATRIUM",106 SOUTH 6TH STREET,FOREST CITY,IA,50436,43.26296,-93.6397,1,948315
Winnebago,Forest City Ward 2,"WALDORF UNIVERSITY, SALVESON HALL BALLROOM",106 SOUTH 6TH STREET,FOREST CITY,IA,50436,43.26296,-93.6397,1,948316
Winnebago,Forest City Ward 4,"WALDORF UNIVERSITY, SCIENCE 116",106 SOUTH 6TH STREET,FOREST CITY,IA,50436,43.26296,-93.6397,1,948317
Winnebago,King Linden,THOMPSON SENIOR CENTER,102 JACKSON ST N,THOMPSON,IA,50478,43.37151,-93.7711,1,948319
Winnebago,Mt. Valley,"WALDORF UNIVERSITY, BREEN CONFERENCE ROOM",146 S 9TH ST,FOREST CITY,IA,50436,43.26324,-93.6437,1,948321
Winnebago,Newton Forest,LELAND COMMUNITY CENTER,316 WALNUT ST,LELAND,IA,50453,43.33571,-93.6375,1,948322
Winneshiek,PCT 01 - HE/HI/PL,"NORTH WINNESHIEK MIDDLE SCHOOL, GYM",3495 N WINN RD,DECORAH,IA,52101,43.44223,-91.8096,1,948120
Winneshiek,PCT 10 - JA/SU/WA,FORT ATKINSON COMMUNITY CENTER,303 3RD ST NW,FORT ATKINSON,IA,52144,43.36995,-92.1197,0.6,1593800
Winneshiek,PCT 11- DESUP5 (Decorah Twp Sup 5),DECORAH PUBLIC LIBRARY,202 WINNEBAGO ST,DECORAH,IA,52101,43.30235,-91.787,1,1593801
Winneshiek,PCT 02 - FR/GL/DEW3/ DETSUP1,DECORAH SENIOR CENTER,806 RIVER ST,DECORAH,IA,52101,43.29672,-91.7897,1,948129
Winneshiek,PCT 03 - DEW1/DETSUP2,"DECORAH HIGH SCHOOL, AUDITORIUM",100 CLAIBORNE DR,DECORAH,IA,52101,43.30534,-91.7896,1,948131
Winneshiek,PCT 04 - DEW2 (Decorah Ward 2),"DECORAH MIDDLE SCHOOL, CAFETERIA",405 WINNEBAGO ST,DECORAH,IA,52101,43.30097,-91.7872,1,948122
Winneshiek,PCT 05 - CN/DEW4/ DETSUP3,"LUTHER COLLEGE, CENTER FOR FAITH & LIFE, MAIN HALL",700 COLLEGE DR,DECORAH,IA,52101,43.31436,-91.801,1,948130
Winneshiek,PCT 06 - DEW5 (Decorah Ward 5),"LUTHER COLLEGE, NORTH GYM",700 COLLEGE DR,DECORAH,IA,52101,43.31436,-91.801,1,948132
Winneshiek,PCT 07 - CA/SP,"NICC, STUDENT CENTER",1625 IA-50,CALMAR,IA,52132,43.16876,-91.8677,0.33,948121
Winneshiek,PCT 08 - MI/BLM,OSSIAN COMMUNITY CENTER,123 W MAIN ST,OSSIAN,IA,52161,43.14604,-91.7662,1,948133
Winneshiek,PCT 09 - BLF/BO/FR/LI/MA/ OR,RIDGEWAY COMMUNITY CENTER A,690 COUNTY ST,RIDGEWAY,IA,52165,43.29674,-91.991,0.8,1593799
Woodbury,Sioux City 01,BRIAR CLIFF UNIVERSITY,3303 REBECCA ST,SIOUX CITY,IA,51104,42.53184,-96.4242,0.6,948134
Woodbury,Sioux City 10,FIRST CONGREGATIONAL CHURCH,4600 HAMILTON BLVD,SIOUX CITY,IA,51104,42.54834,-96.4066,1,948143
Woodbury,Sioux City 11,IMMANUEL LUTHERAN CHURCH,315 HAMILTON BLVD,SIOUX CITY,IA,51103,42.49948,-96.4213,1,948144
Woodbury,Sioux City 12,ST. JOHN'S LUTHERAN CHURCH,2801 JACKSON ST,SIOUX CITY,IA,51104,42.51956,-96.4023,1,948145
Woodbury,Sioux City 13,FIRST PRESBYTERIAN CHURCH,608 NEBRASKA ST,SIOUX CITY,IA,51101,42.49644,-96.4033,1,948146
Woodbury,Sioux City 14,YOUTH FOR CHRIST,1807 NEBRASKA ST,SIOUX CITY,IA,51105,42.5092,-96.4038,1,948147
Woodbury,Sioux City 15,PEACE REFORM CHURCH,4100 OUTER DR N,SIOUX CITY,IA,51108,42.54088,-96.3908,0.6,948148
Woodbury,Sioux City 16,TRIMBLE UNITED METHODIST CHURCH,1424 27TH ST,SIOUX CITY,IA,51104,42.5174,-96.3924,1,948149
Woodbury,Sioux City 17,BRYANT ELEMENTARY SCHOOL,3040 JONES STREET,SIOUX CITY,IA,51104,42.52263,-96.4007,1,948150
Woodbury,Sioux City 18,CALVARY LUTHERAN CHURCH,4400 CENTRAL ST,SIOUX CITY,IA,51106,42.54494,-96.3615,0.9,948151
Woodbury,Sioux City 19,NORTH MIDDLE SCHOOL,2101 OUTER DR,SIOUX CITY,IA,51104,42.54085,-96.3826,0.8,948152
Woodbury,Sioux City 02,LOESS HILLS ELEMENTARY SCHOOL,1717 CASSELMAN ST,SIOUX CITY,IA,51103,42.50782,-96.4435,1,948135
Woodbury,Sioux City 20,AUGUSTANA LUTHERAN CHURCH,600 COURT ST,SIOUX CITY,IA,51106,42.49624,-96.3964,0.9,948153
Woodbury,Sioux City 21,SPALDING PARK ELEMENTARY SCHOOL,4101 STONE AVE,SIOUX CITY,IA,51106,42.47939,-96.3545,1,948154
Woodbury,Woodbury 22,FAITH UNITED PRESBYTERIAN CHURCH,4327 MORNINGSIDE AVE,SIOUX CITY,IA,51106,42.47071,-96.3512,1,948155
Woodbury,Sioux City 23,"MORNINGSIDE COLLEGE, LINCOLN CENTER UPS AUDITORIUM",1501 MORNINGSIDE AVE,SIOUX CITY,IA,51106,42.47548,-96.3588,1,948156
Woodbury,Woodbury 24,MORNINGSIDE ELEMENTARY SCHOOL,3601 BUSHNELL AVE,SIOUX CITY,IA,51106,42.46366,-96.3609,1,948157
Woodbury,Woodbury 25,"MORNINGSIDE COLLEGE, YOCKEY ROOM",3625 GARRETSON AVE,SIOUX CITY,IA,51106,42.47254,-96.3611,1,948158
Woodbury,Woodbury 26,EAST MIDDLE SCHOOL,5401 LORRAINE AVE,SIOUX CITY,IA,51106,42.45895,-96.3375,1,948159
Woodbury,Woodbury 27,ST. MARK'S LUTHERAN CHURCH,5200 GLENN AVE,SIOUX CITY,IA,51106,42.46556,-96.3393,1,948160
Woodbury,Woodbury 28,CWA UNION HALL,3038 S. LAKEPORT ST,SIOUX CITY,IA,51106,42.45628,-96.3457,1,948161
Woodbury,29 Sergeant Bluff East/ Woodbury,SERGEANT BLUFF-LUTON MIDDLE SCHOOL,208 PORT NEAL RD,SERGEANT BLUFF,IA,51054,42.39897,-96.3553,1,948162
